メニューと編集	menu-001	環境設定	cmd,u	0
メニューと編集	menu-002	アクション	f9	0
メニューと編集	menu-003	ウィンドウを複製	alt,cmd,k	0
メニューと編集	menu-004	カラー	shift,cmd,f9	0
メニューと編集	menu-005	コンパイルエラー	alt,f2	0
メニューと編集	menu-006	コンポーネント	cmd,f7	0
メニューと編集	menu-007	シーン	shift,f2	0
メニューと編集	menu-008	タイムライン	alt,cmd,t	0
メニューと編集	menu-009	ツール	cmd,f2	0
メニューと編集	menu-010	パネルを隠す	f4	0
メニューと編集	menu-011	ヒストリー	cmd,f10	0
メニューと編集	menu-012	プロパティ	cmd,f3	0
メニューと編集	menu-013	ライブラリ	cmd,l	0
メニューと編集	menu-014	出力	f2	0
メニューと編集	menu-015	変形	cmd,t	0
メニューと編集	menu-016	情報	cmd,i	0
メニューと編集	menu-017	整列	cmd,k	0
メニューと編集	menu-018	色見本	cmd,f9	0
メニューと編集	menu-019	Flash ヘルプ	f1	0
メニューと編集	menu-020	ガイドをロック	alt,cmd,semicolon	0
メニューと編集	menu-021	ガイドを編集	alt,shift,cmd,g	0
メニューと編集	menu-022	ガイドを表示	cmd,semicolon	0
メニューと編集	menu-023	グリッドを編集	alt,cmd,g	0
メニューと編集	menu-024	グリッドを表示	cmd,apostrophe	0
メニューと編集	menu-025	シェイプヒントを追加	shift,cmd,h	0
メニューと編集	menu-026	最適化	alt,shift,cmd,c	0
メニューと編集	menu-027	高度なストレート	alt,shift,cmd,n	0
メニューと編集	menu-028	高度なスムーズ	alt,shift,cmd,m	0
メニューと編集	menu-029	スクリーンモードを切り替え	ctrl,cmd,f	0
メニューと編集	menu-030	標準スクリーンモード	esc	0
メニューと編集	menu-031	すべてのフレームを選択	alt,cmd,a	0
メニューと編集	menu-032	キーフレームに変換	f6	0
メニューと編集	menu-033	キーフレームに配分	shift,cmd,k	0
メニューと編集	menu-034	キーフレームを削除	shift,f6	0
メニューと編集	menu-035	フレームをカット	alt,cmd,x	0
メニューと編集	menu-036	フレームをクリア	alt,delete	0
メニューと編集	menu-037	フレームをコピー	alt,cmd,c	0
メニューと編集	menu-038	フレームをペースト	alt,cmd,v	0
メニューと編集	menu-039	フレームを削除	shift,f5	0
メニューと編集	menu-040	フレームを挿入	f5	0
メニューと編集	menu-041	レイヤーに配分	shift,cmd,d	0
メニューと編集	menu-042	空白キーフレームに変換	f7	0
ツール	tool-001	3D 回転	shift,w,or,w	0
ツール	tool-002	3D 移動	shift,g,or,g	0
ツール	tool-003	なげなわ	shift,l,or,l	0
ツール	tool-004	インクボトル	shift,s,or,s	0
ツール	tool-005	オブジェクトモデル	shift,j,or,j	0
ツール	tool-006	グラデーションの変形	shift,f,or,f	0
ツール	tool-007	グローバル変形	shift,d,or,d	0
ツール	tool-008	スポイト	shift,i,or,i	0
ツール	tool-009	ズーム	shift,z,or,z	0
ツール	tool-010	ダイレクト選択	shift,a,or,a	0
ツール	tool-011	テキスト	shift,t,or,t	0
ツール	tool-012	ハンド	shift,h,or,h	0
ツール	tool-013	バケツ	shift,k,or,k	0
ツール	tool-014	ブラシ	shift,b,or,b	0
ツール	tool-015	ペン	shift,p,or,p	0
ツール	tool-016	ペン、アンカーを削除	shift,hyphen,or,hyphen	0
ツール	tool-017	ペン、アンカーを変換	shift,c,or,c	0
ツール	tool-018	ペン、アンカーを追加	shift,equalTen,or,equalTen	0
ツール	tool-019	多角形モードなげなわ	shift,l,or,l	0
ツール	tool-020	楕円	shift,o,or,o	0
ツール	tool-021	楕円プリミティブ	shift,o,or,o	0
ツール	tool-022	消しゴム	shift,e,or,e	0
ツール	tool-023	矩形	shift,r,or,r	0
ツール	tool-024	矩形プリミティブ	shift,r,or,r	0
ツール	tool-025	線	shift,n,or,n	0
ツール	tool-026	線のサイズを大きくする	shift,bra2,or,bra2	0
ツール	tool-027	線のサイズを小さくする	shift,bra1,or,bra1	0
ツール	tool-028	線幅	shift,u,or,u	0
ツール	tool-029	自動選択	shift,l,or,l	0
ツール	tool-030	自由変形	shift,q,or,q	0
ツール	tool-031	選択	shift,v,or,v	0
ツール	tool-032	鉛筆	shift,y,or,y	0
テキスト関連	text-001	スタイル イタリック	shift,cmd,i	0
テキスト関連	text-002	スタイル ボールド	shift,cmd,b	0
テキスト関連	text-003	行 中央揃え	shift,cmd,c	0
テキスト関連	text-004	行 右揃え	shift,cmd,r	0
テキスト関連	text-005	行 均等配置	shift,cmd,j	0
テキスト関連	text-006	行 左揃え	shift,cmd,l	0
テキスト関連	text-007	文字間隔 リセット	alt,cmd,curUp	0
テキスト関連	text-008	文字間隔 広く	alt,cmd,curRight	0
テキスト関連	text-009	文字間隔 狭く	alt,cmd,curLeft	0
ファイル操作	file-001	Bridge で参照	alt,cmd,o	0
ファイル操作	file-002	すべて閉じる	alt,cmd,w	0
ファイル操作	file-003	パブリッシュ	alt,shift,f12	0
ファイル操作	file-004	パブリッシュ設定	shift,cmd,f12	0
ファイル操作	file-005	保存	cmd,s	0
ファイル操作	file-006	名前を付けて保存	shift,cmd,s	0
ファイル操作	file-007	新規	cmd,n	0
ファイル操作	file-008	閉じる	cmd,w	0
ファイル操作	file-009	開く	cmd,o	0
ファイル操作	file-010	ムービーを書き出し	alt,shift,cmd,s	0
ファイル操作	file-011	ステージに読み込み	cmd,r	0
ファイル操作	file-012	外部ライブラリを開く	shift,cmd,o	0
